"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"j","CommercialVehicleAugmentationType","j:CommercialVehicleAugmentationType","j","CommercialVehiclePRISMPreviouslyTargetedIndicator","j:CommercialVehiclePRISMPreviouslyTargetedIndicator","0","unbounded","",2
"j","CommercialVehicleAugmentationType","j:CommercialVehicleAugmentationType","j","CommercialVehiclePRISMCurrentlyTargetedIndicator","j:CommercialVehiclePRISMCurrentlyTargetedIndicator","0","unbounded","",3
"j","CommercialVehicleAugmentationType","j:CommercialVehicleAugmentationType","j","CommercialVehiclePRISMAdditionDate","j:CommercialVehiclePRISMAdditionDate","0","unbounded","",19
"j","CommercialVehicleAugmentationType","j:CommercialVehicleAugmentationType","j","MotorCarrier","j:MotorCarrier","0","unbounded","",20
"nc","CommercialVehicleType","nc:CommercialVehicleType","nc","VehicleAxleQuantity","nc:VehicleAxleQuantity","0","unbounded",,10
"j","CommercialVehicleType","j:CommercialVehicleType","j","CommercialVehicleAugmentation","j:CommercialVehicleAugmentation","0","unbounded","",10
"nc","CommercialVehicleType","nc:CommercialVehicleType","nc","VehicleCurrentWeightMeasure","nc:VehicleCurrentWeightMeasure","0","unbounded",,20
"nc","CommercialVehicleType","nc:CommercialVehicleType","nc","VehicleGrossLadenSumWeightMeasure","nc:VehicleGrossLadenSumWeightMeasure","0","unbounded",,30
"nc","CommercialVehicleType","nc:CommercialVehicleType","nc","VehicleGrossLadenUnitWeightMeasure","nc:VehicleGrossLadenUnitWeightMeasure","0","unbounded",,40
"nc","CommercialVehicleType","nc:CommercialVehicleType","nc","VehicleMaximumLoadWeightMeasure","nc:VehicleMaximumLoadWeightMeasure","0","unbounded",,50
"nc","CommercialVehicleType","nc:CommercialVehicleType","nc","VehicleUnladenWeightMeasure","nc:VehicleUnladenWeightMeasure","0","unbounded",,60
"it","CommodityType","it:CommodityType","it","CommodityCategoryText","it:CommodityCategoryText","0","unbounded",,10
"it","CommodityType","it:CommodityType","it","CommodityGoodsDescriptionText","it:CommodityGoodsDescriptionText","0","unbounded",,20
"it","CommodityType","it:CommodityType","it","CommodityUNDGIdentificationText","it:CommodityUNDGIdentificationText","0","unbounded",,45
"it","CommodityType","it:CommodityType","it","GoodsGeneticModificationIndicator","it:GoodsGeneticModificationIndicator","0","unbounded","",50
"it","CommodityType","it:CommodityType","it","GoodsIngredientsDescriptionText","it:GoodsIngredientsDescriptionText","0","unbounded","",60
"it","CommodityType","it:CommodityType","it","GoodsModelNumberText","it:GoodsModelNumberText","0","unbounded","",70
"it","CommodityType","it:CommodityType","it","GoodsBrandNameText","it:GoodsBrandNameText","0","unbounded","",80
"it","CommodityType","it:CommodityType","it","GoodsTariffCodeExtensionsText","it:GoodsTariffCodeExtensionsText","0","unbounded","",90
"it","CommodityType","it:CommodityType","it","GoodsGradingClassificationText","it:GoodsGradingClassificationText","0","unbounded","",100
"it","CommodityType","it:CommodityType","it","CommodityHTSCodeText","it:CommodityHTSCodeText","0","unbounded","",120
"it","CommunicatorAddressType","it:CommunicatorAddressType","it","CommunicatorAddressCategoryText","it:CommunicatorAddressCategoryText","0","unbounded","",46
"nc","ComputerType","nc:ComputerType","nc","DeviceStoredImage","nc:DeviceStoredImage","0","unbounded","",100
"nc","ComputerType","nc:ComputerType","nc","DeviceStoredAudioBinary","nc:DeviceStoredAudioBinary","0","unbounded","",110
"nc","ComputerType","nc:ComputerType","nc","DeviceStoredVideoBinary","nc:DeviceStoredVideoBinary","0","unbounded","",120
"nc","ComputerType","nc:ComputerType","nc","DeviceStoredBinary","nc:DeviceStoredBinary","0","unbounded","",130
"nc","ComputerType","nc:ComputerType","nc","DeviceStoredDocument","nc:DeviceStoredDocument","0","unbounded","",140
"nc","ComputerType","nc:ComputerType","nc","DeviceStoredContactInformation","nc:DeviceStoredContactInformation","0","unbounded","",150
"nc","ComputerType","nc:ComputerType","nc","DeviceSentEmail","nc:DeviceSentEmail","0","unbounded","",160
"nc","ComputerType","nc:ComputerType","nc","DeviceReceivedEmail","nc:DeviceReceivedEmail","0","unbounded","",170
"nc","ComputerType","nc:ComputerType","nc","DeviceVisitedWebsiteURI","nc:DeviceVisitedWebsiteURI","0","unbounded","",180
"j","ConditionalReleaseType","j:ConditionalReleaseType","j","ConditionalReleaseCondition","j:ConditionalReleaseCondition","0","unbounded",,10
"j","ConditionalReleaseType","j:ConditionalReleaseType","j","ConditionalReleaseExpirationDate","j:ConditionalReleaseExpirationDate","0","unbounded","",15
"j","ConditionalReleaseType","j:ConditionalReleaseType","j","ConditionalReleaseOppositionText","j:ConditionalReleaseOppositionText","0","unbounded",,20
"j","ConditionalReleaseType","j:ConditionalReleaseType","j","ConditionalReleaseProjectedDate","j:ConditionalReleaseProjectedDate","0","unbounded",,30
"j","ConditionalReleaseType","j:ConditionalReleaseType","j","ConditionalReleaseRevokedDate","j:ConditionalReleaseRevokedDate","0","unbounded",,40
"j","ConditionalReleaseType","j:ConditionalReleaseType","j","ConditionalReleaseRevokedReasonText","j:ConditionalReleaseRevokedReasonText","0","unbounded",,50
"j","ConditionalReleaseType","j:ConditionalReleaseType","j","ConditionalReleaseSupportText","j:ConditionalReleaseSupportText","0","unbounded",,60
"j","ConditionGroupType","j:ConditionGroupType","nc","Condition","nc:Condition","0","unbounded",,10
"j","ConditionGroupType","j:ConditionGroupType","j","ConditionGroupParentID","j:ConditionGroupParentID","0","unbounded",,20
"nc","ConditionType","nc:ConditionType","nc","ConditionGroupID","nc:ConditionGroupID","0","unbounded",,10
"nc","ConditionType","nc:ConditionType","nc","ConditionSetDate","nc:ConditionSetDate","0","unbounded",,20
"nc","ConditionType","nc:ConditionType","nc","ConditionDisciplinaryAction","nc:ConditionDisciplinaryAction","0","unbounded",,30
"nc","ConditionType","nc:ConditionType","nc","ConditionMandatoryIndicator","nc:ConditionMandatoryIndicator","0","unbounded",,40
"nc","ConditionType","nc:ConditionType","nc","ConditionViolatedIndicator","nc:ConditionViolatedIndicator","0","unbounded",,50
"nc","ConditionType","nc:ConditionType","nc","ConditionViolationText","nc:ConditionViolationText","0","unbounded",,60
"nc","ConditionType","nc:ConditionType","nc","ConditionViolationDate","nc:ConditionViolationDate","0","unbounded",,70
"scr","ConfidenceLevelType","scr:ConfidenceLevelType","scr","ConfidenceLevelCategoryCode","scr:ConfidenceLevelCategoryCode","0","unbounded",,1100
"scr","ConfidenceLevelType","scr:ConfidenceLevelType","scr","ConfidenceLevelCategoryDescriptionText","scr:ConfidenceLevelCategoryDescriptionText","0","unbounded",,1110
"it","ConsigneeType","it:ConsigneeType","it","ConsigneeIdentification","it:ConsigneeIdentification","0","unbounded","",87
"it","ConsigneeType","it:ConsigneeType","it","ConsigneeIDCode","it:ConsigneeIDCode","0","unbounded","",88
"it","ConsigneeType","it:ConsigneeType","it","RoleOfParty","it:RoleOfParty","0","unbounded","",89
"it","ConsignmentContainerAssociationType","it:ConsignmentContainerAssociationType","it","Consignment","it:Consignment","0","unbounded","",2
"it","ConsignmentContainerAssociationType","it:ConsignmentContainerAssociationType","it","Container","it:Container","0","unbounded","",3
"it","ConsignmentItemType","it:ConsignmentItemType","it","ConsignmentItemMaterialText","it:ConsignmentItemMaterialText","0","unbounded","",1
"it","ConsignmentItemType","it:ConsignmentItemType","it","ConsignmentItemShapeCode","it:ConsignmentItemShapeCode","0","unbounded","",2
"it","ConsignmentItemType","it:ConsignmentItemType","it","ConsignmentItemShapeDescriptionText","it:ConsignmentItemShapeDescriptionText","0","unbounded","",3
"it","ConsignmentItemType","it:ConsignmentItemType","it","EquipmentIdentification","it:EquipmentIdentification","0","unbounded","",76
"it","ConsignmentItemType","it:ConsignmentItemType","nc","Document","nc:Document","0","unbounded","",78
"it","ConsignmentItemType","it:ConsignmentItemType","it","CustomsProcedure","it:CustomsProcedure","0","unbounded","",79
"it","ConsignmentItemType","it:ConsignmentItemType","it","CountryOfOrigin","it:CountryOfOrigin","0","unbounded","",80
"it","ConsignmentItemType","it:ConsignmentItemType","it","GoodsMeasure","it:GoodsMeasure","0","unbounded","",81
"it","ConsignmentItemType","it:ConsignmentItemType","it","ExaminationPlaceCode","it:ExaminationPlaceCode","0","unbounded","",82
"it","ConsignmentItemType","it:ConsignmentItemType","it","Commodity","it:Commodity","0","unbounded","",83
"it","ConsignmentItemType","it:ConsignmentItemType","it","ConsignmentItemPackaging","it:ConsignmentItemPackaging","0","unbounded","",84
"it","ConsignmentItemType","it:ConsignmentItemType","it","DepartureTransportMeans","it:DepartureTransportMeans","0","unbounded","",85
"it","ConsignmentItemType","it:ConsignmentItemType","it","SequenceNumber","it:SequenceNumber","0","unbounded","",86
"it","ConsignmentItemType","it:ConsignmentItemType","it","ConsignmentValue","it:ConsignmentValue","0","unbounded","",90
"it","ConsignmentItemType","it:ConsignmentItemType","it","ConsignmentItemIdentification","it:ConsignmentItemIdentification","0","unbounded","",101
"it","ConsignmentItemType","it:ConsignmentItemType","it","ConsignmentItemVolumeMeasure","it:ConsignmentItemVolumeMeasure","0","unbounded","",102
"it","ConsignmentItemType","it:ConsignmentItemType","it","HazardousMaterialData","it:HazardousMaterialData","0","unbounded","",103
"it","ConsignmentType","it:ConsignmentType","it","ConsignmentRoutingCountryText","it:ConsignmentRoutingCountryText","0","unbounded",,10
"it","ConsignmentType","it:ConsignmentType","it","CarrierSplitConsignmentIndicator","it:CarrierSplitConsignmentIndicator","0","unbounded","",47
"it","ConsignmentType","it:ConsignmentType","it","TraderDeclarationReferenceID","it:TraderDeclarationReferenceID","0","unbounded","",48
"it","ConsignmentType","it:ConsignmentType","it","ContainerTransportIndicator","it:ContainerTransportIndicator","0","unbounded","",49
"it","ConsignmentType","it:ConsignmentType","it","SequenceNumber","it:SequenceNumber","0","unbounded","",50
"it","ConsignmentType","it:ConsignmentType","it","ArrivalTransportMeans","it:ArrivalTransportMeans","0","unbounded","",51
"it","ConsignmentType","it:ConsignmentType","it","DepartureTransportMeans","it:DepartureTransportMeans","0","unbounded","",52
"it","ConsignmentType","it:ConsignmentType","it","TranshipmentLocation","it:TranshipmentLocation","0","unbounded","",53
"it","ConsignmentType","it:ConsignmentType","it","BorderTransportMeans","it:BorderTransportMeans","0","unbounded","",54
"it","ConsignmentType","it:ConsignmentType","it","LoadingLocation","it:LoadingLocation","0","unbounded","",55
"it","ConsignmentType","it:ConsignmentType","it","UnloadingLocation","it:UnloadingLocation","0","unbounded","",56
"it","ConsignmentType","it:ConsignmentType","it","PreviousCustomsDocument","it:PreviousCustomsDocument","0","unbounded","",57
"it","ConsignmentType","it:ConsignmentType","it","TransportContractDocument","it:TransportContractDocument","0","unbounded","",58
"it","ConsignmentType","it:ConsignmentType","it","AssociatedTransportDocument","it:AssociatedTransportDocument","0","unbounded","",59
"it","ConsignmentType","it:ConsignmentType","it","TransitCustomsOffice","it:TransitCustomsOffice","0","unbounded","",60
"it","ConsignmentType","it:ConsignmentType","it","GoodsConsignedPlace","it:GoodsConsignedPlace","0","unbounded","",61
"it","ConsignmentType","it:ConsignmentType","it","GoodsReceivedPlace","it:GoodsReceivedPlace","0","unbounded","",62
"it","ConsignmentType","it:ConsignmentType","it","TransitDestination","it:TransitDestination","0","unbounded","",63
"it","ConsignmentType","it:ConsignmentType","it","FreightPaymentCodeText","it:FreightPaymentCodeText","0","unbounded","",64
"it","ConsignmentType","it:ConsignmentType","it","HandlingInstructions","it:HandlingInstructions","0","unbounded","",65
"it","ConsignmentType","it:ConsignmentType","it","ConsignmentPackaging","it:ConsignmentPackaging","0","unbounded","",66
"it","ConsignmentType","it:ConsignmentType","it","TransitControlText","it:TransitControlText","0","unbounded","",67
"it","ConsignmentType","it:ConsignmentType","it","ConsignmentItem","it:ConsignmentItem","0","unbounded","",68
"it","ConsignmentType","it:ConsignmentType","it","TransportEquipment","it:TransportEquipment","0","unbounded","",69
"it","ConsignmentType","it:ConsignmentType","it","IntermediateCarrier","it:IntermediateCarrier","0","unbounded","",70
"it","ConsignmentType","it:ConsignmentType","it","IntermediateConsignee","it:IntermediateConsignee","0","unbounded","",71
"it","ConsignmentType","it:ConsignmentType","it","Carrier","it:Carrier","0","unbounded","",72
"it","ConsignmentType","it:ConsignmentType","it","Consignee","it:Consignee","0","unbounded","",73
"it","ConsignmentType","it:ConsignmentType","it","Consignor","it:Consignor","0","unbounded","",74
"it","ConsignmentType","it:ConsignmentType","it","UNDGContact","it:UNDGContact","0","unbounded","",75
"it","ConsignmentType","it:ConsignmentType","it","ConsignmentIdentification","it:ConsignmentIdentification","0","unbounded",,420
"it","ConsignorType","it:ConsignorType","it","ConsignorIdentification","it:ConsignorIdentification","0","unbounded","",90
"it","ConsignorType","it:ConsignorType","it","ConsignorIDCode","it:ConsignorIDCode","0","unbounded","",91
"it","ConsignorType","it:ConsignorType","it","RoleOfParty","it:RoleOfParty","0","unbounded","",92
"it","ConsolidatorType","it:ConsolidatorType","it","ConsolidatorIdentification","it:ConsolidatorIdentification","0","unbounded","",93
"it","ConsolidatorType","it:ConsolidatorType","it","ConsolidatorIDCode","it:ConsolidatorIDCode","0","unbounded","",94
"it","ConsolidatorType","it:ConsolidatorType","it","RoleOfParty","it:RoleOfParty","0","unbounded","",95
"it","ConsortiumCarrierType","it:ConsortiumCarrierType","it","ConsortiumCarrierIdentification","it:ConsortiumCarrierIdentification","0","unbounded","",96
"it","ConsortiumCarrierType","it:ConsortiumCarrierType","it","ConsortiumCarrierIDCode","it:ConsortiumCarrierIDCode","0","unbounded","",97
"it","ConsortiumCarrierType","it:ConsortiumCarrierType","it","RoleOfParty","it:RoleOfParty","0","unbounded","",98
"m","ConsumptionRateMeasureType","m:ConsumptionRateMeasureType","m","ConsumptionRateUnit","m:ConsumptionRateUnit","0","unbounded","",1
"em","ContactInformationAugmentationType","em:ContactInformationAugmentationType","em","ContactName","em:ContactName","0","unbounded","",1
"em","ContactInformationAugmentationType","em:ContactInformationAugmentationType","em","ContactRoleCode","em:ContactRoleCode","0","unbounded","",2
"intel","ContactInformationAugmentationType","intel:ContactInformationAugmentationType","intel","ContactSatelliteTelephoneNumber","intel:ContactSatelliteTelephoneNumber","0","unbounded",,380
"nc","ContactInformationType","nc:ContactInformationType","nc","ContactMeans","nc:ContactMeans","0","unbounded","",1
"intel","ContactInformationType","intel:ContactInformationType","intel","ContactInformationAugmentation","intel:ContactInformationAugmentation","0","unbounded","",10
"nc","ContactInformationType","nc:ContactInformationType","nc","ContactEntity","nc:ContactEntity","0","unbounded","",20
"nc","ContactInformationType","nc:ContactInformationType","nc","ContactEntityDescriptionText","nc:ContactEntityDescriptionText","0","unbounded","",30
"nc","ContactInformationType","nc:ContactInformationType","nc","ContactInformationDescriptionText","nc:ContactInformationDescriptionText","0","unbounded","",50
"it","ContactInformationType","it:ContactInformationType","it","ContactEntity","it:ContactEntity","0","unbounded","",102
"nc","ContactInformationType","nc:ContactInformationType","nc","ContactResponder","nc:ContactResponder","0","unbounded","",110
"nc","ContactRadioType","nc:ContactRadioType","nc","ContactRadioCategoryText","nc:ContactRadioCategoryText","0","unbounded",,10
"nc","ContactRadioType","nc:ContactRadioType","nc","ContactRadioChannelText","nc:ContactRadioChannelText","0","unbounded",,20
"nc","ContactRadioType","nc:ContactRadioType","nc","ContactRadioCallSignID","nc:ContactRadioCallSignID","0","unbounded",,30
"it","ContainerIdentificationType","it:ContainerIdentificationType","it","ContainerID","it:ContainerID","0","unbounded","",28
"it","ContainerIdentificationType","it:ContainerIdentificationType","cbrn","IdAcquisitionMethodCode","cbrn:IdAcquisitionMethodCode","0","1","",29
"it","ContainerLastLocationType","it:ContainerLastLocationType","it","FacilityID","it:FacilityID","0","unbounded","",33
"it","ContainerLastLocationType","it:ContainerLastLocationType","it","LastLocationDateTime","it:LastLocationDateTime","0","unbounded","",34
"it","ContainerLastLocationType","it:ContainerLastLocationType","it","SectorID","it:SectorID","0","unbounded","",35
"it","ContainerLastLocationType","it:ContainerLastLocationType","it","SectorPosition","it:SectorPosition","0","unbounded","",36
"it","ContainerReferencedIDType","it:ContainerReferencedIDType","it","ContainerBookingID","it:ContainerBookingID","0","unbounded","",30
"it","ContainerReferencedIDType","it:ContainerReferencedIDType","it","ContainerBillOfLadingID","it:ContainerBillOfLadingID","0","unbounded","",31
"it","ContainerReferencedIDType","it:ContainerReferencedIDType","it","ContainerShipmentID","it:ContainerShipmentID","0","unbounded","",32
"it","ContainerTerminalOperatorType","it:ContainerTerminalOperatorType","it","ContainerTerminalOperatorIdentification","it:ContainerTerminalOperatorIdentification","0","unbounded","",99
"it","ContainerTerminalOperatorType","it:ContainerTerminalOperatorType","it","ContainerTerminalOperatorIDCode","it:ContainerTerminalOperatorIDCode","0","unbounded","",100
